Time,CORE_BOTTOM:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],CORE_BOTTOM:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Sens Cool Load [W],CORE_BOTTOM:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],CORE_BOTTOM:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Cool Mass Flow [kg/s],CORE_MID:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],CORE_MID:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Sens Cool Load [W],CORE_MID:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],CORE_MID:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Cool Mass Flow [kg/s],CORE_TOP:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],CORE_TOP:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Sens Cool Load [W],CORE_TOP:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],CORE_TOP:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Cool Mass Flow [kg/s],PERIMETER_BOT_ZN_1:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_BOT_ZN_1:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Sens Cool Load [W],PERIMETER_BOT_ZN_1:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_BOT_ZN_1:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Cool Mass Flow [kg/s],PERIMETER_BOT_ZN_2:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_BOT_ZN_2:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Sens Cool Load [W],PERIMETER_BOT_ZN_2:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_BOT_ZN_2:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Cool Mass Flow [kg/s],PERIMETER_BOT_ZN_3:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_BOT_ZN_3:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Sens Cool Load [W],PERIMETER_BOT_ZN_3:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_BOT_ZN_3:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Cool Mass Flow [kg/s],PERIMETER_BOT_ZN_4:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_BOT_ZN_4:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Sens Cool Load [W],PERIMETER_BOT_ZN_4:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_BOT_ZN_4:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Cool Mass Flow [kg/s],PERIMETER_MID_ZN_1:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_MID_ZN_1:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Sens Cool Load [W],PERIMETER_MID_ZN_1:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_MID_ZN_1:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Cool Mass Flow [kg/s],PERIMETER_MID_ZN_2:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_MID_ZN_2:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Sens Cool Load [W],PERIMETER_MID_ZN_2:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_MID_ZN_2:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Cool Mass Flow [kg/s],PERIMETER_MID_ZN_3:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_MID_ZN_3:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Sens Cool Load [W],PERIMETER_MID_ZN_3:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_MID_ZN_3:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Cool Mass Flow [kg/s],PERIMETER_MID_ZN_4:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_MID_ZN_4:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Sens Cool Load [W],PERIMETER_MID_ZN_4:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_MID_ZN_4:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Cool Mass Flow [kg/s],PERIMETER_TOP_ZN_1:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_TOP_ZN_1:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Sens Cool Load [W],PERIMETER_TOP_ZN_1:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_TOP_ZN_1:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Cool Mass Flow [kg/s],PERIMETER_TOP_ZN_2:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_TOP_ZN_2:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Sens Cool Load [W],PERIMETER_TOP_ZN_2:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_TOP_ZN_2:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Cool Mass Flow [kg/s],PERIMETER_TOP_ZN_3:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_TOP_ZN_3:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Sens Cool Load [W],PERIMETER_TOP_ZN_3:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_TOP_ZN_3:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Cool Mass Flow [kg/s],PERIMETER_TOP_ZN_4:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_TOP_ZN_4:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Sens Cool Load [W],PERIMETER_TOP_ZN_4:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_TOP_ZN_4:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Cool Mass Flow [kg/s]
19:40:00,5.800876E+03,1.922328E+04,1.961635E-01,1.681980E+00,7.961827E+03,2.498781E+04,2.692386E-01,2.186374E+00,2.412465E+04,3.002561E+04,8.158036E-01,2.627153E+00,9.796694E+03,4.666192E+03,3.312062E-01,4.083061E-01,6.507084E+03,2.920435E+03,2.199889E-01,2.555483E-01,9.650256E+03,4.636416E+03,3.262555E-01,4.056961E-01,6.496604E+03,4.583807E+03,2.196345E-01,4.010784E-01,1.057963E+04,6.516369E+03,3.576755E-01,5.701962E-01,6.976700E+03,4.124523E+03,2.358654E-01,3.609058E-01,1.045368E+04,6.443092E+03,3.534175E-01,5.637798E-01,7.010230E+03,5.829289E+03,2.369989E-01,5.100564E-01,1.429462E+04,7.579764E+03,4.832708E-01,6.632426E-01,9.308864E+03,4.802816E+03,3.147099E-01,4.202561E-01,1.419962E+04,7.521900E+03,4.800591E-01,6.581749E-01,9.366794E+03,6.492492E+03,3.166684E-01,5.680855E-01
19:50:00,5.824019E+03,1.876176E+04,1.969461E-01,1.641602E+00,7.974219E+03,2.486089E+04,2.696577E-01,2.175268E+00,2.433858E+04,2.985551E+04,8.230381E-01,2.612269E+00,9.801095E+03,4.556590E+03,3.313518E-01,3.987163E-01,6.509882E+03,2.858571E+03,2.200813E-01,2.501354E-01,9.654691E+03,4.469100E+03,3.264022E-01,3.910562E-01,6.499402E+03,4.252657E+03,2.197270E-01,3.721047E-01,1.058323E+04,6.406564E+03,3.577940E-01,5.605888E-01,6.979008E+03,4.061090E+03,2.359412E-01,3.553557E-01,1.045732E+04,6.272140E+03,3.535370E-01,5.488223E-01,7.012537E+03,5.497016E+03,2.370747E-01,4.809849E-01,1.434393E+04,7.459718E+03,4.849346E-01,6.527391E-01,9.340185E+03,4.732502E+03,3.157665E-01,4.141039E-01,1.424953E+04,7.338530E+03,4.817429E-01,6.421309E-01,9.398117E+03,6.151419E+03,3.177250E-01,5.382442E-01
20:00:00,5.843495E+03,1.831916E+04,1.976047E-01,1.602880E+00,7.984385E+03,2.474646E+04,2.700015E-01,2.165256E+00,2.452617E+04,2.969026E+04,8.293815E-01,2.597811E+00,9.804613E+03,4.462389E+03,3.314684E-01,3.904742E-01,6.512118E+03,2.804826E+03,2.201554E-01,2.454329E-01,9.658235E+03,4.351026E+03,3.265198E-01,3.807257E-01,6.501638E+03,4.025453E+03,2.198011E-01,3.522267E-01,1.058615E+04,6.312087E+03,3.578903E-01,5.523227E-01,6.980871E+03,4.005886E+03,2.360028E-01,3.505257E-01,1.046025E+04,6.152389E+03,3.536340E-01,5.383455E-01,7.014400E+03,5.269661E+03,2.371362E-01,4.610941E-01,1.438708E+04,7.353591E+03,4.863911E-01,6.434537E-01,9.367577E+03,4.669502E+03,3.166913E-01,4.085917E-01,1.429319E+04,7.205783E+03,4.832167E-01,6.305170E-01,9.425509E+03,5.915343E+03,3.186498E-01,5.175904E-01
20:10:00,5.860425E+03,1.814872E+04,1.981772E-01,1.587970E+00,7.993183E+03,2.464748E+04,2.702990E-01,2.156596E+00,2.469310E+04,2.953314E+04,8.350264E-01,2.584063E+00,9.807516E+03,4.378981E+03,3.315650E-01,3.831766E-01,6.513963E+03,2.756596E+03,2.202168E-01,2.412132E-01,9.661159E+03,4.260621E+03,3.266171E-01,3.728168E-01,6.503483E+03,3.857082E+03,2.198625E-01,3.374968E-01,1.058861E+04,6.228239E+03,3.579720E-01,5.449868E-01,6.982445E+03,3.956112E+03,2.360550E-01,3.461709E-01,1.046273E+04,6.061286E+03,3.537163E-01,5.303757E-01,7.015973E+03,5.102133E+03,2.371884E-01,4.464383E-01,1.442536E+04,7.256610E+03,4.876842E-01,6.349685E-01,9.391878E+03,4.611084E+03,3.175121E-01,4.034805E-01,1.433192E+04,7.100743E+03,4.845250E-01,6.213277E-01,9.449810E+03,5.739094E+03,3.194706E-01,5.021716E-01
20:20:00,5.875503E+03,1.801399E+04,1.986871E-01,1.576186E+00,8.001104E+03,2.456249E+04,2.705668E-01,2.149160E+00,2.484308E+04,2.938307E+04,8.400982E-01,2.570932E+00,9.809977E+03,4.303334E+03,3.316471E-01,3.765581E-01,6.515527E+03,2.712263E+03,2.202690E-01,2.373344E-01,9.663637E+03,4.183056E+03,3.266997E-01,3.660314E-01,6.505047E+03,3.718425E+03,2.199146E-01,3.253667E-01,1.059077E+04,6.151598E+03,3.580440E-01,5.382814E-01,6.983821E+03,3.909910E+03,2.361008E-01,3.421286E-01,1.046491E+04,5.982898E+03,3.537887E-01,5.235184E-01,7.017349E+03,4.964332E+03,2.372343E-01,4.343832E-01,1.445966E+04,7.165386E+03,4.888430E-01,6.269870E-01,9.413643E+03,4.555360E+03,3.182474E-01,3.986050E-01,1.436661E+04,7.007161E+03,4.856970E-01,6.131409E-01,9.471573E+03,5.592099E+03,3.202059E-01,4.893121E-01
20:30:00,5.889191E+03,1.789901E+04,1.991500E-01,1.566131E+00,8.008449E+03,2.448808E+04,2.708152E-01,2.142651E+00,2.497890E+04,2.923701E+04,8.446911E-01,2.558153E+00,9.812113E+03,4.233801E+03,3.317186E-01,3.704745E-01,6.516884E+03,2.671032E+03,2.203143E-01,2.337270E-01,9.665787E+03,4.113450E+03,3.267716E-01,3.599422E-01,6.506403E+03,3.598641E+03,2.199600E-01,3.148873E-01,1.059272E+04,6.080415E+03,3.581092E-01,5.320535E-01,6.985062E+03,3.866443E+03,2.361423E-01,3.383256E-01,1.046686E+04,5.912002E+03,3.538542E-01,5.173162E-01,7.018589E+03,4.845127E+03,2.372757E-01,4.239546E-01,1.449061E+04,7.078230E+03,4.898891E-01,6.193614E-01,9.433284E+03,4.501504E+03,3.189112E-01,3.938929E-01,1.439792E+04,6.919794E+03,4.867550E-01,6.054975E-01,9.491213E+03,5.463033E+03,3.208696E-01,4.780206E-01
20:40:00,5.901770E+03,1.779837E+04,1.995754E-01,1.557329E+00,8.015378E+03,2.442118E+04,2.710495E-01,2.136797E+00,2.510217E+04,2.909226E+04,8.488597E-01,2.545489E+00,9.813999E+03,4.169209E+03,3.317818E-01,3.648233E-01,6.518081E+03,2.632346E+03,2.203545E-01,2.303422E-01,9.667684E+03,4.049536E+03,3.268352E-01,3.543507E-01,6.507601E+03,3.492345E+03,2.200002E-01,3.055876E-01,1.059452E+04,6.013582E+03,3.581694E-01,5.262060E-01,6.986203E+03,3.825194E+03,2.361806E-01,3.347165E-01,1.046867E+04,5.846332E+03,3.539146E-01,5.115710E-01,7.019729E+03,4.739065E+03,2.373140E-01,4.146754E-01,1.451863E+04,6.994116E+03,4.908361E-01,6.120018E-01,9.451059E+03,4.449046E+03,3.195120E-01,3.893030E-01,1.442625E+04,6.836404E+03,4.877127E-01,5.982016E-01,9.508986E+03,5.346388E+03,3.214704E-01,4.678155E-01
20:50:00,5.913475E+03,1.770826E+04,1.999712E-01,1.549448E+00,8.022017E+03,2.435953E+04,2.712740E-01,2.131404E+00,2.521480E+04,2.894701E+04,8.526684E-01,2.532780E+00,9.815693E+03,4.108715E+03,3.318387E-01,3.595304E-01,6.519156E+03,2.595800E+03,2.203906E-01,2.271446E-01,9.669387E+03,3.989973E+03,3.268924E-01,3.491396E-01,6.508676E+03,3.396275E+03,2.200363E-01,2.971824E-01,1.059620E+04,5.950334E+03,3.582260E-01,5.206722E-01,6.987271E+03,3.785807E+03,2.362165E-01,3.312703E-01,1.047036E+04,5.784584E+03,3.539714E-01,5.061687E-01,7.020797E+03,4.642844E+03,2.373499E-01,4.062570E-01,1.454415E+04,6.912367E+03,4.916986E-01,6.048491E-01,9.467243E+03,4.397688E+03,3.200591E-01,3.848094E-01,1.445205E+04,6.755760E+03,4.885849E-01,5.911458E-01,9.525168E+03,5.238877E+03,3.220174E-01,4.584092E-01
21:00:00,5.924478E+03,1.762610E+04,2.003433E-01,1.542262E+00,8.028454E+03,2.430159E+04,2.714917E-01,2.126334E+00,2.531834E+04,2.880015E+04,8.561698E-01,2.519931E+00,9.817239E+03,4.051719E+03,3.318906E-01,3.545436E-01,6.520136E+03,2.561114E+03,2.204236E-01,2.241098E-01,9.670941E+03,3.933957E+03,3.269446E-01,3.442389E-01,6.509656E+03,3.308377E+03,2.200693E-01,2.894921E-01,1.059780E+04,5.890142E+03,3.582799E-01,5.154057E-01,6.988287E+03,3.748041E+03,2.362507E-01,3.279660E-01,1.047196E+04,5.726001E+03,3.540255E-01,5.010433E-01,7.021812E+03,4.554395E+03,2.373841E-01,3.985184E-01,1.456752E+04,6.832557E+03,4.924888E-01,5.978660E-01,9.482066E+03,4.347254E+03,3.205602E-01,3.803965E-01,1.447568E+04,6.677195E+03,4.893837E-01,5.842718E-01,9.539989E+03,5.138463E+03,3.225184E-01,4.496237E-01
21:10:00,5.934904E+03,1.742469E+04,2.006958E-01,1.524641E+00,8.034744E+03,2.424630E+04,2.717044E-01,2.121498E+00,2.541399E+04,2.865114E+04,8.594042E-01,2.506893E+00,9.818666E+03,3.997275E+03,3.319387E-01,3.497801E-01,6.521041E+03,2.527749E+03,2.204541E-01,2.211905E-01,9.672375E+03,3.880493E+03,3.269929E-01,3.395612E-01,6.510560E+03,3.226943E+03,2.200997E-01,2.823671E-01,1.059934E+04,5.832126E+03,3.583318E-01,5.103296E-01,6.989264E+03,3.711397E+03,2.362836E-01,3.247598E-01,1.047351E+04,5.669633E+03,3.540777E-01,4.961114E-01,7.022788E+03,4.472015E+03,2.374170E-01,3.913108E-01,1.458904E+04,6.753894E+03,4.932163E-01,5.909832E-01,9.495708E+03,4.297301E+03,3.210214E-01,3.760257E-01,1.449743E+04,6.599843E+03,4.901190E-01,5.775038E-01,9.553628E+03,5.043482E+03,3.229796E-01,4.413133E-01
21:20:00,5.944845E+03,1.721904E+04,2.010320E-01,1.506647E+00,8.040926E+03,2.419295E+04,2.719135E-01,2.116830E+00,2.550272E+04,2.849976E+04,8.624049E-01,2.493648E+00,9.819998E+03,3.944926E+03,3.319836E-01,3.451999E-01,6.521885E+03,2.495474E+03,2.204825E-01,2.183666E-01,9.673714E+03,3.829133E+03,3.270381E-01,3.350677E-01,6.511404E+03,3.150949E+03,2.201282E-01,2.757182E-01,1.060084E+04,5.775972E+03,3.583823E-01,5.054164E-01,6.990211E+03,3.675729E+03,2.363156E-01,3.216390E-01,1.047501E+04,5.615162E+03,3.541283E-01,4.913455E-01,7.023735E+03,4.394750E+03,2.374489E-01,3.845506E-01,1.460893E+04,6.676170E+03,4.938888E-01,5.841825E-01,9.508317E+03,4.247751E+03,3.214477E-01,3.716902E-01,1.451753E+04,6.523491E+03,4.907987E-01,5.708232E-01,9.566235E+03,4.953028E+03,3.234058E-01,4.333991E-01
21:30:00,5.954372E+03,1.701398E+04,2.013542E-01,1.488704E+00,8.047027E+03,2.414105E+04,2.721198E-01,2.112289E+00,2.558537E+04,2.834605E+04,8.651996E-01,2.480200E+00,9.821254E+03,3.894403E+03,3.320260E-01,3.407793E-01,6.522680E+03,2.464164E+03,2.205094E-01,2.156271E-01,9.674975E+03,3.779648E+03,3.270806E-01,3.307380E-01,6.512200E+03,3.079694E+03,2.201551E-01,2.694837E-01,1.060230E+04,5.721467E+03,3.584316E-01,5.006474E-01,6.991135E+03,3.640943E+03,2.363468E-01,3.185953E-01,1.047648E+04,5.562397E+03,3.541777E-01,4.867288E-01,7.024658E+03,4.321924E+03,2.374801E-01,3.781786E-01,1.462739E+04,6.599286E+03,4.945131E-01,5.774553E-01,9.520017E+03,4.198584E+03,3.218433E-01,3.673882E-01,1.453619E+04,6.448058E+03,4.914294E-01,5.642230E-01,9.577933E+03,4.866490E+03,3.238013E-01,4.258273E-01
21:40:00,5.963574E+03,1.680972E+04,2.016653E-01,1.470831E+00,8.053091E+03,2.409024E+04,2.723248E-01,2.107843E+00,2.566312E+04,2.819023E+04,8.678290E-01,2.466566E+00,9.822451E+03,3.845551E+03,3.320664E-01,3.365049E-01,6.523438E+03,2.433756E+03,2.205349E-01,2.129665E-01,9.676178E+03,3.731930E+03,3.271212E-01,3.265630E-01,6.512957E+03,3.012665E+03,2.201806E-01,2.636189E-01,1.060374E+04,5.668444E+03,3.584801E-01,4.960080E-01,6.992045E+03,3.606966E+03,2.363775E-01,3.156224E-01,1.047792E+04,5.511199E+03,3.542265E-01,4.822492E-01,7.025568E+03,4.253018E+03,2.375108E-01,3.721496E-01,1.464469E+04,6.523191E+03,4.950979E-01,5.707972E-01,9.530976E+03,4.149800E+03,3.222138E-01,3.631197E-01,1.455366E+04,6.373520E+03,4.920202E-01,5.577011E-01,9.588890E+03,4.783416E+03,3.241718E-01,4.185586E-01
21:50:00,5.972482E+03,1.660633E+04,2.019666E-01,1.453034E+00,8.059121E+03,2.404029E+04,2.725287E-01,2.103473E+00,2.573638E+04,2.803259E+04,8.703063E-01,2.452774E+00,9.823598E+03,3.798277E+03,3.321051E-01,3.323686E-01,6.524164E+03,2.404221E+03,2.205595E-01,2.103823E-01,9.677330E+03,3.685946E+03,3.271601E-01,3.225397E-01,6.513684E+03,2.949460E+03,2.202052E-01,2.580887E-01,1.060516E+04,5.616770E+03,3.585281E-01,4.914868E-01,6.992943E+03,3.573740E+03,2.364079E-01,3.127152E-01,1.047935E+04,5.461461E+03,3.542746E-01,4.778973E-01,7.026466E+03,4.187620E+03,2.375412E-01,3.664276E-01,1.466094E+04,6.447873E+03,4.956471E-01,5.642069E-01,9.541264E+03,4.101416E+03,3.225617E-01,3.588861E-01,1.457007E+04,6.299883E+03,4.925749E-01,5.512580E-01,9.599175E+03,4.703462E+03,3.245195E-01,4.115630E-01
22:00:00,5.981118E+03,1.640377E+04,2.022586E-01,1.435310E+00,8.065119E+03,2.399103E+04,2.727316E-01,2.099163E+00,2.580546E+04,2.787351E+04,8.726423E-01,2.438854E+00,9.824703E+03,3.752542E+03,3.321425E-01,3.283670E-01,6.524863E+03,2.375575E+03,2.205831E-01,2.078759E-01,9.678440E+03,3.641779E+03,3.271976E-01,3.186753E-01,6.514382E+03,2.889745E+03,2.202288E-01,2.528639E-01,1.060656E+04,5.566341E+03,3.585756E-01,4.870744E-01,6.993832E+03,3.541219E+03,2.364379E-01,3.098697E-01,1.048076E+04,5.413094E+03,3.543223E-01,4.736654E-01,7.027354E+03,4.125386E+03,2.375712E-01,3.609823E-01,1.467621E+04,6.373337E+03,4.961634E-01,5.576852E-01,9.550933E+03,4.053455E+03,3.228886E-01,3.546896E-01,1.458549E+04,6.227168E+03,4.930962E-01,5.448955E-01,9.608842E+03,4.626356E+03,3.248463E-01,4.048164E-01
22:10:00,5.989450E+03,1.363331E+04,2.025404E-01,1.192897E+00,8.071039E+03,1.997199E+04,2.729318E-01,1.747506E+00,2.587018E+04,2.316161E+04,8.748309E-01,2.026577E+00,9.825762E+03,3.107891E+03,3.321783E-01,2.719569E-01,6.525532E+03,1.967600E+03,2.206057E-01,1.721759E-01,9.679503E+03,3.016191E+03,3.272335E-01,2.639332E-01,6.515052E+03,2.383043E+03,2.202514E-01,2.085257E-01,1.060795E+04,4.617548E+03,3.586224E-01,4.040518E-01,6.994706E+03,2.937429E+03,2.364675E-01,2.570360E-01,1.048214E+04,4.490689E+03,3.543692E-01,3.929517E-01,7.028228E+03,3.411765E+03,2.376007E-01,2.985388E-01,1.469049E+04,5.279996E+03,4.966462E-01,4.620149E-01,9.559974E+03,3.357857E+03,3.231943E-01,2.938227E-01,1.459990E+04,5.158936E+03,4.935836E-01,4.514222E-01,9.617880E+03,3.823044E+03,3.251519E-01,3.345250E-01
22:20:00,5.997519E+03,1.124664E+04,2.028132E-01,9.779617E-01,8.076900E+03,1.719304E+04,2.731300E-01,1.483509E+00,2.593107E+04,2.012294E+04,8.768899E-01,1.733804E+00,9.826782E+03,2.476980E+03,3.322127E-01,2.166567E-01,6.526177E+03,1.565303E+03,2.206275E-01,1.369623E-01,9.680527E+03,2.398458E+03,3.272682E-01,2.098783E-01,6.515697E+03,1.916019E+03,2.202732E-01,1.671730E-01,1.060931E+04,3.858366E+03,3.586685E-01,3.345624E-01,6.995568E+03,2.449086E+03,2.364966E-01,2.124457E-01,1.048351E+04,3.744574E+03,3.544155E-01,3.248167E-01,7.029090E+03,2.871605E+03,2.376299E-01,2.485507E-01,1.470388E+04,4.457074E+03,4.970992E-01,3.856783E-01,9.568454E+03,2.828970E+03,3.234810E-01,2.448708E-01,1.461343E+04,4.342897E+03,4.940408E-01,3.759361E-01,9.626358E+03,3.248891E+03,3.254385E-01,2.807780E-01
22:30:00,6.005362E+03,8.783404E+03,2.030785E-01,7.577622E-01,8.082723E+03,1.420417E+04,2.733269E-01,1.204749E+00,2.598863E+04,1.683288E+04,8.788365E-01,1.422647E+00,9.827769E+03,1.848175E+03,3.322461E-01,1.616330E-01,6.526801E+03,1.167236E+03,2.206486E-01,1.021292E-01,9.681519E+03,1.858284E+03,3.273017E-01,1.614225E-01,6.516321E+03,1.438374E+03,2.202943E-01,1.252401E-01,1.061066E+04,3.063965E+03,3.587141E-01,2.627152E-01,6.996422E+03,1.940209E+03,2.365255E-01,1.664905E-01,1.048487E+04,2.968007E+03,3.544613E-01,2.546646E-01,7.029943E+03,2.304910E+03,2.376587E-01,1.968323E-01,1.471651E+04,3.589536E+03,4.975261E-01,3.063522E-01,9.576444E+03,2.272151E+03,3.237511E-01,1.940612E-01,1.462617E+04,3.486104E+03,4.944716E-01,2.977851E-01,9.634345E+03,2.645259E+03,3.257086E-01,2.250136E-01
22:40:00,6.013001E+03,6.433631E+03,2.033368E-01,5.457646E-01,8.088515E+03,1.129219E+04,2.735227E-01,9.315510E-01,2.604322E+04,1.364553E+04,8.806825E-01,1.119188E+00,9.828728E+03,1.333002E+03,3.322785E-01,1.148469E-01,6.527407E+03,8.325739E+02,2.206691E-01,7.191259E-02,9.682481E+03,1.255401E+03,3.273342E-01,1.086670E-01,6.516927E+03,9.839868E+02,2.203148E-01,8.511038E-02,1.061200E+04,2.292273E+03,3.587594E-01,1.926103E-01,6.997268E+03,1.444757E+03,2.365541E-01,1.215729E-01,1.048621E+04,2.210931E+03,3.545067E-01,1.860218E-01,7.030789E+03,1.759349E+03,2.376873E-01,1.467754E-01,1.472845E+04,2.751795E+03,4.979297E-01,2.293379E-01,9.583996E+03,1.733934E+03,3.240064E-01,1.446989E-01,1.463821E+04,2.657563E+03,4.948788E-01,2.218313E-01,9.641895E+03,2.066909E+03,3.259638E-01,1.712465E-01
22:50:00,6.020452E+03,4.148159E+03,2.035887E-01,3.384887E-01,8.094279E+03,8.447304E+03,2.737177E-01,6.632186E-01,2.609512E+04,1.054326E+04,8.824374E-01,8.221815E-01,9.829662E+03,7.189438E+02,3.323101E-01,6.111348E-02,6.527997E+03,4.437794E+02,2.206890E-01,3.789087E-02,9.683419E+03,7.673240E+02,3.273659E-01,6.420257E-02,6.517517E+03,5.451873E+02,2.203347E-01,4.623416E-02,1.061333E+04,1.538774E+03,3.588044E-01,1.239260E-01,6.998109E+03,9.609132E+02,2.365825E-01,7.756322E-02,1.048755E+04,1.469011E+03,3.545519E-01,1.185791E-01,7.031629E+03,1.232725E+03,2.377157E-01,9.821747E-02,1.473976E+04,1.940035E+03,4.983122E-01,1.543636E-01,9.591151E+03,1.212572E+03,3.242484E-01,9.665929E-02,1.464963E+04,1.854442E+03,4.952647E-01,1.478722E-01,9.649048E+03,1.509375E+03,3.262057E-01,1.191542E-01
23:00:00,6.027726E+03,1.911709E+03,2.038347E-01,1.348469E-01,8.100019E+03,5.658726E+03,2.739118E-01,3.989912E-01,2.614456E+04,7.511981E+03,8.841093E-01,5.306378E-01,9.830573E+03,2.484010E+02,3.323409E-01,1.765794E-02,6.528573E+03,1.376340E+02,2.207085E-01,9.808753E-03,9.684333E+03,1.778573E+02,3.273968E-01,1.262084E-02,6.518092E+03,1.187394E+02,2.203542E-01,8.374914E-03,1.061465E+04,8.026205E+02,3.588491E-01,5.659977E-02,6.998944E+03,4.881228E+02,2.366107E-01,3.442042E-02,1.048888E+04,7.435198E+02,3.545967E-01,5.242298E-02,7.032464E+03,7.218494E+02,2.377439E-01,5.092643E-02,1.475051E+04,1.149979E+03,4.986755E-01,8.112541E-02,9.597946E+03,7.053123E+02,3.244781E-01,4.974686E-02,1.466046E+04,1.072586E+03,4.956311E-01,7.561204E-02,9.655840E+03,9.691361E+02,3.264353E-01,6.848191E-02
