Date/Time,Cooling:Electricity [J](Hourly),Heating:NaturalGas [J](Hourly),Heating:Electricity [J](Hourly),InteriorLights:Electricity [J](Hourly),ExteriorLights:Electricity [J](Hourly),InteriorEquipment:Electricity [J](Hourly),Fans:Electricity [J](Hourly),Pumps:Electricity [J](Hourly),WaterSystems:NaturalGas [J](Hourly)
2020-11-07T19:00:00Z,13713880.36,0,63558114.09,96494976.42,53294400,129665444.2,12588887.23,30384.33882,3973227.83
2020-11-07T20:00:00Z,13710409.21,0,70713360.17,96494976.42,53294400,120417795.9,12588887.23,30384.33882,3972227.81
2020-11-07T21:00:00Z,13710409.21,0,90583424.94,57896985.85,53294400,101118800.6,12588887.23,30384.33882,3972623.882
2020-11-07T22:00:00Z,13710409.21,0,97421502.81,57896985.85,53294400,96494976.42,12588887.23,30384.33882,3970789.115
2020-11-07T23:00:00Z,0,0,0,19298995.28,53294400,77195981.14,0,30384.33882,72000
2020-11-08T00:00:00Z,0,0,0,9649497.642,53294400,77195981.14,0,30384.33882,72000
2020-11-08T01:00:00Z,0,0,0,9649497.642,53294400,77195981.14,0,30384.33882,3970237.578
2020-11-08T02:00:00Z,0,0,0,9649497.642,53294400,77195981.14,0,30384.33882,72000
2020-11-08T03:00:00Z,0,0,0,9649497.642,53294400,77195981.14,0,30384.33882,3970500.483
2020-11-08T04:00:00Z,0,0,0,9649497.642,53294400,77195981.14,0,30384.33882,72000
2020-11-08T05:00:00Z,0,0,0,9649497.642,53294400,77195981.14,0,30384.33882,3970667.481
2020-11-08T06:00:00Z,0,0,0,19298995.28,53294400,77195981.14,0,30384.33882,72000
2020-11-08T07:00:00Z,22527836.09,0,129578277.8,19298995.28,26647200,77195981.14,12588887.23,30384.33882,3971065.131
2020-11-08T08:00:00Z,26874173.79,0,107957742.4,57896985.85,0,117654442.7,12588887.23,30384.33882,3972876.013
2020-11-08T09:00:00Z,30416549.1,0,39652850.88,173690957.6,0,253451924.6,12766831.78,30384.33882,7879595.506
2020-11-08T10:00:00Z,39701496.61,0,22781368.56,173690957.6,0,223397067.4,12588887.23,30384.33882,7880019.013
2020-11-08T11:00:00Z,50945742.23,0,15643779.89,173690957.6,0,216461331.2,12588887.23,30384.33882,7880206.291
2020-11-08T12:00:00Z,62523777.1,0,10382763.47,173690957.6,0,223397067.4,12588887.23,30384.33882,7882814.082
2020-11-08T13:00:00Z,67649953.13,0,12358299.02,173690957.6,0,221437412.8,12761374.27,30384.33882,11793639.23
2020-11-08T14:00:00Z,58740786.49,0,6724513.896,173690957.6,0,229176847.7,12826645.42,30384.33882,7885286.675
2020-11-08T15:00:00Z,51989562.44,0,8215339.467,173690957.6,0,216461331.2,12588887.23,30384.33882,7879083.491
2020-11-08T16:00:00Z,51987871.64,0,10537397.44,173690957.6,0,216461331.2,12588887.23,30384.33882,7878457.732
2020-11-08T17:00:00Z,58272026.7,0,14624969.05,173690957.6,26647200,226864935.6,12854147.3,30384.33882,7880960.93
2020-11-08T18:00:00Z,63214213.61,0,23484501.04,135092967,53294400,226061237,13144485.53,30384.33882,3974029.564
2020-11-08T19:00:00Z,62355205.15,0,38366701.36,96494976.42,53294400,129665444.2,12588887.23,30384.33882,7874981.949
2020-11-08T20:00:00Z,59936606.47,0,45825771.75,96494976.42,53294400,120417795.9,12588887.23,30384.33882,72000
2020-11-08T21:00:00Z,60980767.9,0,63978445.9,57896985.85,53294400,101118800.6,12588887.23,30384.33882,3972511.758
2020-11-08T22:00:00Z,58050098.6,0,70471712.62,57896985.85,53294400,96494976.42,12588887.23,30384.33882,3971342.794
2020-11-08T23:00:00Z,0,0,0,19298995.28,53294400,77195981.14,0,30384.33882,72000
2020-11-09T00:00:00Z,0,0,0,9649497.642,53294400,77195981.14,0,30384.33882,3970672.603
2020-11-09T01:00:00Z,0,0,0,9649497.642,53294400,77195981.14,0,30384.33882,72000
2020-11-09T02:00:00Z,0,0,0,9649497.642,53294400,77195981.14,0,30384.33882,3970808.616
2020-11-09T03:00:00Z,0,0,0,9649497.642,53294400,77195981.14,0,30384.33882,72000
2020-11-09T04:00:00Z,0,0,0,9649497.642,53294400,77195981.14,0,30384.33882,3970276.244
2020-11-09T05:00:00Z,0,0,0,9649497.642,53294400,77195981.14,0,30384.33882,72000
2020-11-09T06:00:00Z,0,0,0,19298995.28,53294400,77195981.14,0,30384.33882,3971016.918
2020-11-09T07:00:00Z,55108807.78,0,92745012.82,19298995.28,26647200,77195981.14,12588887.23,30384.33882,72000
2020-11-09T08:00:00Z,61429378.6,0,80394620.09,57896985.85,0,117654442.7,12588887.23,30384.33882,3972813.215
2020-11-09T09:00:00Z,65976892.19,0,27711620.85,173690957.6,0,253451924.6,12845913.69,30384.33882,7879543.025
2020-11-09T10:00:00Z,46738859.91,0,20479474.62,173690957.6,0,223397067.4,12588887.23,30384.33882,7880340.776
2020-11-09T11:00:00Z,33712923.27,0,10316052.15,173690957.6,0,216461331.2,12588887.23,30384.33882,7880813.608
2020-11-09T12:00:00Z,43903478.54,0,8752931.147,173690957.6,0,223397067.4,12624372.64,30384.33882,7883079.244
2020-11-09T13:00:00Z,54805839.7,0,6202336.755,173690957.6,0,221437412.8,13220375.38,30384.33882,11793519.93
2020-11-09T14:00:00Z,60455906.85,0,16147.43975,173690957.6,0,229176847.7,13932310.2,30384.33882,11792961.95
2020-11-09T15:00:00Z,57774608.72,0,54174.17078,173690957.6,0,216461331.2,12960026.12,30384.33882,7878636.224
2020-11-09T16:00:00Z,48108546.07,0,1201098.999,173690957.6,0,216461331.2,12733978.32,30384.33882,3975233.605
2020-11-09T17:00:00Z,40662471.1,0,4956510.042,173690957.6,26647200,226864935.6,13019899.38,30384.33882,7881778.783
2020-11-09T18:00:00Z,17276183.74,0,19009800.63,135092967,53294400,226061237,13285503.97,30384.33882,7876383.049
2020-11-09T19:00:00Z,0,0,41880193.02,96494976.42,53294400,129665444.2,12588887.23,30384.33882,3973201.116
2020-11-09T20:00:00Z,0,0,64906007.96,96494976.42,53294400,120417795.9,12588887.23,30384.33882,3972131.079
2020-11-09T21:00:00Z,0,0,97399165.34,57896985.85,53294400,101118800.6,12588887.23,30384.33882,3972572.081
2020-11-09T22:00:00Z,0,0,115572722,57896985.85,53294400,96494976.42,12588887.23,30384.33882,3971300.873
2020-11-09T23:00:00Z,0,0,0,19298995.28,53294400,77195981.14,0,30384.33882,72000
2020-11-10T00:00:00Z,0,0,0,9649497.642,53294400,77195981.14,0,30384.33882,72000
2020-11-10T01:00:00Z,0,0,0,9649497.642,53294400,77195981.14,0,30384.33882,3970428.98
2020-11-10T02:00:00Z,0,0,0,9649497.642,53294400,77195981.14,0,30384.33882,72000
2020-11-10T03:00:00Z,0,0,0,9649497.642,53294400,77195981.14,0,30384.33882,3970586.426
2020-11-10T04:00:00Z,0,0,0,9649497.642,53294400,77195981.14,0,30384.33882,72000
2020-11-10T05:00:00Z,0,0,0,9649497.642,53294400,77195981.14,0,30384.33882,3970713.37
2020-11-10T06:00:00Z,0,0,0,19298995.28,53294400,77195981.14,0,30384.33882,72000
2020-11-10T07:00:00Z,0,0,262966165.4,19298995.28,26647200,77195981.14,12588887.23,30384.33882,3971000.637
2020-11-10T08:00:00Z,0,50872909.06,204689351.9,57896985.85,0,117654442.7,12588887.23,30384.33882,3972950.248
2020-11-10T09:00:00Z,0,31550677.61,125473287.4,173690957.6,0,253451924.6,12710212.01,30384.33882,7879264.056
2020-11-10T10:00:00Z,0,29008350.34,106214711.8,173690957.6,0,223397067.4,12588887.23,30384.33882,7879974.598
2020-11-10T11:00:00Z,0,27071688.68,93912900.35,173690957.6,0,216461331.2,12588887.23,30384.33882,7880188.835
2020-11-10T12:00:00Z,0,25172497.77,80613617.91,173690957.6,0,223397067.4,12588887.23,30384.33882,7882838.543
2020-11-10T13:00:00Z,0,21242708.18,89347266.18,173690957.6,0,221437412.8,12672431.49,30384.33882,11793807.84
2020-11-10T14:00:00Z,0,17656190.62,74658259.48,173690957.6,0,229176847.7,12746424.59,30384.33882,7885463.675
2020-11-10T15:00:00Z,0,16517177.6,76665941.39,173690957.6,0,216461331.2,12588887.23,30384.33882,7878926.424
2020-11-10T16:00:00Z,0,16933228.9,85741909.84,173690957.6,0,216461331.2,12588887.23,30384.33882,7878346.701
2020-11-10T17:00:00Z,0,15242131.27,98148736.06,173690957.6,26647200,226864935.6,12719852.26,30384.33882,7881767.694
2020-11-10T18:00:00Z,0,14585208.94,117166675.8,135092967,53294400,226061237,13004936.47,30384.33882,3974050.997
2020-11-10T19:00:00Z,0,30420784.81,141311185.2,96494976.42,53294400,129665444.2,12588887.23,30384.33882,7874929.797
2020-11-10T20:00:00Z,0,34683601.95,147575016.1,96494976.42,53294400,120417795.9,12588887.23,30384.33882,3972353.727
2020-11-10T21:00:00Z,0,40493763.77,173151333.9,57896985.85,53294400,101118800.6,12588887.23,30384.33882,72000
2020-11-10T22:00:00Z,0,43840721.08,184981408.5,57896985.85,53294400,96494976.42,12588887.23,30384.33882,3970951.592
2020-11-10T23:00:00Z,0,0,0,19298995.28,53294400,77195981.14,0,30384.33882,3970572.171
2020-11-11T00:00:00Z,0,0,0,9649497.642,53294400,77195981.14,0,30384.33882,72000
2020-11-11T01:00:00Z,0,0,0,9649497.642,53294400,57896985.85,0,30384.33882,72000
2020-11-11T02:00:00Z,0,0,0,9649497.642,53294400,57896985.85,0,30384.33882,3970368.787
2020-11-11T03:00:00Z,0,0,0,9649497.642,53294400,57896985.85,0,30384.33882,72000
2020-11-11T04:00:00Z,0,0,0,9649497.642,53294400,57896985.85,0,30384.33882,3970708.071
2020-11-11T05:00:00Z,0,0,0,9649497.642,53294400,57896985.85,0,30384.33882,72000
2020-11-11T06:00:00Z,0,0,0,9649497.642,53294400,57896985.85,0,30384.33882,3971159.29
2020-11-11T07:00:00Z,0,0,0,9649497.642,35529600,57896985.85,0,30384.33882,72000
2020-11-11T08:00:00Z,0,0,0,9649497.642,0,57896985.85,0,30384.33882,72000
2020-11-11T09:00:00Z,0,0,0,9649497.642,0,57896985.85,0,30384.33882,3970614.699
2020-11-11T10:00:00Z,0,0,0,9649497.642,0,57896985.85,0,30384.33882,72000
2020-11-11T11:00:00Z,0,0,0,9649497.642,0,57896985.85,0,30384.33882,3970701.38
2020-11-11T12:00:00Z,0,0,0,9649497.642,0,57896985.85,0,30384.33882,72000
2020-11-11T13:00:00Z,0,0,0,9649497.642,0,57896985.85,0,30384.33882,3970671.998
2020-11-11T14:00:00Z,0,0,0,9649497.642,0,57896985.85,0,30384.33882,72000
2020-11-11T15:00:00Z,0,0,0,9649497.642,0,57896985.85,0,30384.33882,3970889.734
2020-11-11T16:00:00Z,0,0,0,9649497.642,0,57896985.85,0,30384.33882,72000
2020-11-11T17:00:00Z,0,0,0,9649497.642,26647200,57896985.85,0,30384.33882,3970527.649
2020-11-11T18:00:00Z,0,0,0,9649497.642,53294400,57896985.85,0,30384.33882,72000
2020-11-11T19:00:00Z,0,0,0,9649497.642,53294400,57896985.85,0,30384.33882,72000
2020-11-11T20:00:00Z,0,0,6872504.784,9649497.642,53294400,57896985.85,1452813.048,30384.33882,3970296.082
2020-11-11T21:00:00Z,0,0,15492454.42,9649497.642,53294400,57896985.85,2905626.095,30384.33882,72000
2020-11-11T22:00:00Z,0,0,23183038.14,9649497.642,53294400,57896985.85,3632032.619,30384.33882,3971148.814
2020-11-11T23:00:00Z,0,0,20923200.89,9649497.642,53294400,57896985.85,2905626.095,30384.33882,72000
2020-11-12T00:00:00Z,0,329342.6555,31135665.79,9649497.642,53294400,57896985.85,3632032.619,30384.33882,3970557.113
2020-11-12T01:00:00Z,0,431535.9141,27170033.43,9649497.642,53294400,57896985.85,2905626.095,30384.33882,72000
2020-11-12T02:00:00Z,0,1492978.41,38045312.74,9649497.642,53294400,57896985.85,3632032.619,30384.33882,72000
2020-11-12T03:00:00Z,0,1005205.121,31308419.51,9649497.642,53294400,57896985.85,2905626.095,30384.33882,3970826.025
2020-11-12T04:00:00Z,0,3493393.641,44059938.57,9649497.642,53294400,57896985.85,3632032.619,30384.33882,72000
2020-11-12T05:00:00Z,0,3619122.787,36452296.36,9649497.642,53294400,57896985.85,2905626.095,30384.33882,3970641.235
2020-11-12T06:00:00Z,0,7308863.989,50151716.53,9649497.642,53294400,57896985.85,3632032.619,30384.33882,72000
2020-11-12T07:00:00Z,0,5771171.057,39621589.22,9649497.642,35529600,57896985.85,2905626.095,30384.33882,3970750.774
2020-11-12T08:00:00Z,0,9041646.888,38572180.34,9649497.642,0,57896985.85,3632032.619,30384.33882,72000
2020-11-12T09:00:00Z,0,4495593.558,17822314.77,9649497.642,0,57896985.85,2905626.095,30384.33882,72000
2020-11-12T10:00:00Z,0,2591820.113,18620510.87,9649497.642,0,57896985.85,3632032.619,30384.33882,3970255.288
2020-11-12T11:00:00Z,0,300755.9765,12617192.18,9649497.642,0,57896985.85,2905626.095,30384.33882,72000
2020-11-12T12:00:00Z,0,59343.20606,16087912.26,9649497.642,0,57896985.85,3632032.619,30384.33882,3971013.452
2020-11-12T13:00:00Z,0,0,10386748.43,9649497.642,0,57896985.85,2905626.095,30384.33882,72000
2020-11-12T14:00:00Z,0,0,9730709.873,9649497.642,0,57896985.85,3632032.619,30384.33882,3971213.316
2020-11-12T15:00:00Z,0,0,7701904.911,9649497.642,0,57896985.85,2905626.095,30384.33882,72000
2020-11-12T16:00:00Z,0,0,9035094.279,9649497.642,0,57896985.85,2905626.095,30384.33882,3970686.789
2020-11-12T17:00:00Z,0,0,17199288.28,9649497.642,35529600,57896985.85,3632032.619,30384.33882,72000
2020-11-12T18:00:00Z,0,0,19913468.39,9649497.642,53294400,57896985.85,2905626.095,30384.33882,3970843.075
2020-11-12T19:00:00Z,0,0,28739840.59,9649497.642,53294400,57896985.85,3632032.619,30384.33882,72000
2020-11-12T20:00:00Z,0,308425.2345,28731240.92,9649497.642,53294400,57896985.85,2905626.095,30384.33882,72000
2020-11-12T21:00:00Z,0,653294.881,38067413.73,9649497.642,53294400,57896985.85,3632032.619,30384.33882,3970676.687
2020-11-12T22:00:00Z,0,2120024.353,35185763.84,9649497.642,53294400,57896985.85,2905626.095,30384.33882,72000
2020-11-12T23:00:00Z,0,3572341.587,45847021.23,9649497.642,53294400,57896985.85,3632032.619,30384.33882,3970451.561
2020-11-13T00:00:00Z,0,6435497.029,59443781.97,9649497.642,53294400,57896985.85,6468839.521,30384.33882,72000
2020-11-13T01:00:00Z,0,8105925.031,64784280.74,9649497.642,53294400,77195981.14,6340074.822,30384.33882,3970900.954
2020-11-13T02:00:00Z,0,8553431.846,64146886.25,9649497.642,53294400,77195981.14,6468839.521,30384.33882,72000
2020-11-13T03:00:00Z,0,9280168.811,71425215.58,9649497.642,53294400,77195981.14,6482603.359,30384.33882,3970816.341
2020-11-13T04:00:00Z,0,8631986.251,67194407.7,9649497.642,53294400,77195981.14,6468839.521,30384.33882,72000
2020-11-13T05:00:00Z,0,8918395.6,72995544.14,9649497.642,53294400,77195981.14,6482603.359,30384.33882,3970997.956
2020-11-13T06:00:00Z,0,8776881.111,72791879.16,19298995.28,53294400,77195981.14,6468839.521,30384.33882,72000
2020-11-13T07:00:00Z,0,708995.6412,732621739.1,19298995.28,35529600,77195981.14,12588887.23,30384.33882,3970943.59
2020-11-13T08:00:00Z,0,167880652.4,520761158.1,57896985.85,0,117654442.7,12588887.23,30384.33882,3972973.146
2020-11-13T09:00:00Z,0,109334926.2,303044795.5,173690957.6,0,253451924.6,12588887.23,30384.33882,7879048.167
2020-11-13T10:00:00Z,0,60298950.64,248521454.4,173690957.6,0,223397067.4,12588887.23,30384.33882,3975878.245
2020-11-13T11:00:00Z,0,23422510.21,210269356.7,173690957.6,0,216461331.2,12588887.23,30384.33882,7880941.905
2020-11-13T12:00:00Z,0,10237282.49,172553648.5,173690957.6,0,223397067.4,12588887.23,30384.33882,11789216.21
2020-11-13T13:00:00Z,0,4829004.693,187006243.6,173690957.6,0,221437412.8,12588887.23,30384.33882,11793677.62
2020-11-13T14:00:00Z,0,933499.6822,143141535.6,173690957.6,0,229176847.7,12588887.23,30384.33882,7885487.713
2020-11-13T15:00:00Z,0,0,143140435.8,173690957.6,0,216461331.2,12588887.23,30384.33882,7878997.231
2020-11-13T16:00:00Z,0,1491620.962,153471585.1,173690957.6,0,216461331.2,12588887.23,30384.33882,7878463.584
2020-11-13T17:00:00Z,0,10349387.4,156102087.4,173690957.6,35529600,226864935.6,12588887.23,30384.33882,7881988.087
2020-11-13T18:00:00Z,0,16414373.46,180623406.5,135092967,53294400,226061237,12588887.23,30384.33882,3974063.244
2020-11-13T19:00:00Z,0,21075519.4,219495278.3,96494976.42,53294400,129665444.2,12588887.23,30384.33882,7875397.093
2020-11-13T20:00:00Z,0,28556295.65,224623770,96494976.42,53294400,120417795.9,12588887.23,30384.33882,3972299.382
2020-11-13T21:00:00Z,0,35852397.63,265588290.6,57896985.85,53294400,101118800.6,12588887.23,30384.33882,3972633.246
2020-11-13T22:00:00Z,0,37172113.72,274141016.6,57896985.85,53294400,96494976.42,12588887.23,30384.33882,72000
2020-11-13T23:00:00Z,0,0,0,19298995.28,53294400,77195981.14,0,30384.33882,3970604.754
2020-11-14T00:00:00Z,0,0,0,9649497.642,53294400,77195981.14,0,30384.33882,72000
2020-11-14T01:00:00Z,0,0,0,9649497.642,53294400,77195981.14,0,30384.33882,3970689.078
2020-11-14T02:00:00Z,0,0,0,9649497.642,53294400,77195981.14,0,30384.33882,72000
2020-11-14T03:00:00Z,0,0,0,9649497.642,53294400,77195981.14,0,30384.33882,72000
2020-11-14T04:00:00Z,0,0,0,9649497.642,53294400,77195981.14,0,30384.33882,3970755.737
2020-11-14T05:00:00Z,0,0,0,9649497.642,53294400,77195981.14,0,30384.33882,72000
2020-11-14T06:00:00Z,0,0,0,19298995.28,53294400,77195981.14,0,30384.33882,3971092.919
2020-11-14T07:00:00Z,0,0,463129541.9,19298995.28,35529600,77195981.14,12588887.23,30384.33882,3971168.316
2020-11-14T08:00:00Z,0,70596636.34,296399251.7,57896985.85,0,117654442.7,12588887.23,30384.33882,3972952.859
2020-11-14T09:00:00Z,0,28563307.46,121817077.2,173690957.6,0,253451924.6,12588887.23,30384.33882,3975877.703
2020-11-14T10:00:00Z,0,2453167.278,87101858.48,173690957.6,0,223397067.4,12588887.23,30384.33882,7880559.455
2020-11-14T11:00:00Z,0,0,76692654.89,173690957.6,0,216461331.2,12832130.37,30384.33882,7880661.703
2020-11-14T12:00:00Z,0,0,69473824.7,173690957.6,0,223397067.4,13528305.86,30384.33882,11788661.94
2020-11-14T13:00:00Z,0,0,69917991.01,173690957.6,0,221437412.8,13773796.83,30384.33882,11793051.48
2020-11-14T14:00:00Z,0,0,32486832.6,173690957.6,0,229176847.7,13560756.52,30384.33882,7886117.942
2020-11-14T15:00:00Z,0,0,25716814.11,173690957.6,0,216461331.2,12764718.52,30384.33882,7879153.506
2020-11-14T16:00:00Z,0,0,27823296.49,173690957.6,0,216461331.2,12588887.23,30384.33882,7878622.906
2020-11-14T17:00:00Z,0,0,48258510.83,173690957.6,35529600,226864935.6,12697082.16,30384.33882,7882493.354
2020-11-14T18:00:00Z,0,0,73447408.33,135092967,53294400,226061237,12935213.88,30384.33882,3974127.999
2020-11-14T19:00:00Z,0,0,108784232.6,96494976.42,53294400,129665444.2,12588887.23,30384.33882,7874907.077
2020-11-14T20:00:00Z,0,0,120969344.9,96494976.42,53294400,120417795.9,12588887.23,30384.33882,3972389.77
2020-11-14T21:00:00Z,0,0,153723475,57896985.85,53294400,101118800.6,12588887.23,30384.33882,3972693.235
2020-11-14T22:00:00Z,0,0,167453076.3,57896985.85,53294400,96494976.42,12588887.23,30384.33882,72000
2020-11-14T23:00:00Z,0,0,0,19298995.28,53294400,77195981.14,0,30384.33882,3970444.302
2020-11-15T00:00:00Z,0,0,0,9649497.642,53294400,77195981.14,0,30384.33882,72000
2020-11-15T01:00:00Z,0,0,0,9649497.642,53294400,77195981.14,0,30384.33882,72000
2020-11-15T02:00:00Z,0,0,0,9649497.642,53294400,77195981.14,0,30384.33882,3970533.855
2020-11-15T03:00:00Z,0,0,0,9649497.642,53294400,77195981.14,0,30384.33882,72000
2020-11-15T04:00:00Z,0,0,0,9649497.642,53294400,77195981.14,0,30384.33882,3970601.272
2020-11-15T05:00:00Z,0,0,0,9649497.642,53294400,77195981.14,0,30384.33882,72000
2020-11-15T06:00:00Z,0,0,0,19298995.28,53294400,77195981.14,0,30384.33882,3971321.364
2020-11-15T07:00:00Z,0,0,263095854.4,19298995.28,35529600,77195981.14,12588887.23,30384.33882,72000
2020-11-15T08:00:00Z,0,0,194789274.1,57896985.85,0,117654442.7,12588887.23,30384.33882,7873715.472
2020-11-15T09:00:00Z,0,0,82941318.92,173690957.6,0,253451924.6,12623854.47,30384.33882,3975759.6
2020-11-15T10:00:00Z,3169902.815,0,48000407.38,173690957.6,0,223397067.4,12588887.23,30384.33882,7880561.547
2020-11-15T11:00:00Z,23709827.09,0,35441135.5,173690957.6,0,216461331.2,12588887.23,30384.33882,7880610.663
2020-11-15T12:00:00Z,31071831.99,0,30806308.31,173690957.6,0,223397067.4,12614192.41,30384.33882,11789513.36
2020-11-15T13:00:00Z,19796615.41,0,35217957.15,173690957.6,0,221437412.8,12667537.58,30384.33882,11793056.09
2020-11-15T14:00:00Z,15101542.02,0,30812492.99,173690957.6,0,229176847.7,12739979.7,30384.33882,7886155.161
2020-11-15T15:00:00Z,19023124.27,0,29693712.22,173690957.6,0,216461331.2,12588887.23,30384.33882,7879192.622
2020-11-15T16:00:00Z,18495248.28,0,32153717.63,173690957.6,0,216461331.2,12588887.23,30384.33882,7878673.537
2020-11-15T17:00:00Z,9212727.825,0,38987133.55,173690957.6,35529600,226864935.6,12723209.13,30384.33882,7882508.493
2020-11-15T18:00:00Z,1063522.189,0,55143432.83,135092967,53294400,226061237,13013209.33,30384.33882,3974143.092
2020-11-15T19:00:00Z,0,0,86527649.06,96494976.42,53294400,129665444.2,12588887.23,30384.33882,7875099.26
2020-11-15T20:00:00Z,0,0,98824946.5,96494976.42,53294400,120417795.9,12588887.23,30384.33882,3972374.42
2020-11-15T21:00:00Z,0,0,119314085,57896985.85,53294400,101118800.6,12588887.23,30384.33882,3972685.478
2020-11-15T22:00:00Z,1307115.837,0,123623351.6,57896985.85,53294400,96494976.42,12588887.23,30384.33882,72000
2020-11-15T23:00:00Z,0,0,0,19298995.28,53294400,77195981.14,0,30384.33882,3970812.999
2020-11-16T00:00:00Z,0,0,0,9649497.642,53294400,77195981.14,0,30384.33882,72000
2020-11-16T01:00:00Z,0,0,0,9649497.642,53294400,77195981.14,0,30384.33882,3970852.345
2020-11-16T02:00:00Z,0,0,0,9649497.642,53294400,77195981.14,0,30384.33882,72000
2020-11-16T03:00:00Z,0,0,0,9649497.642,53294400,77195981.14,0,30384.33882,72000
2020-11-16T04:00:00Z,0,0,0,9649497.642,53294400,77195981.14,0,30384.33882,3970863.533
2020-11-16T05:00:00Z,0,0,0,9649497.642,53294400,77195981.14,0,30384.33882,72000
2020-11-16T06:00:00Z,0,0,0,19298995.28,53294400,77195981.14,0,30384.33882,3971170.841
2020-11-16T07:00:00Z,0,0,247215287.7,19298995.28,35529600,77195981.14,12588887.23,30384.33882,72000
2020-11-16T08:00:00Z,0,25193484.91,164341346,57896985.85,0,117654442.7,12588887.23,30384.33882,7873627.651
2020-11-16T09:00:00Z,0,1608169.828,53866588.78,173690957.6,0,253451924.6,12729368.05,30384.33882,3975827.775
2020-11-16T10:00:00Z,0,0,35628467.08,173690957.6,0,223397067.4,12588887.23,30384.33882,7880488.723
2020-11-16T11:00:00Z,0,0,32866279.5,173690957.6,0,216461331.2,12588887.23,30384.33882,7880828.03
2020-11-16T12:00:00Z,0,0,31386014.96,173690957.6,0,223397067.4,12588887.23,30384.33882,11789063.57
2020-11-16T13:00:00Z,0,0,31559557.43,173690957.6,0,221437412.8,12790527.89,30384.33882,11793672.34
2020-11-16T14:00:00Z,0,0,13086536.78,173690957.6,0,229176847.7,13148208.3,30384.33882,7885593.938
2020-11-16T15:00:00Z,0,0,25325882.71,173690957.6,0,216461331.2,12588887.23,30384.33882,7879138.449
2020-11-16T16:00:00Z,0,0,35527846.16,173690957.6,0,216461331.2,12588887.23,30384.33882,7878622.754
2020-11-16T17:00:00Z,0,0,42447716.57,173690957.6,35529600,226864935.6,12802511.45,30384.33882,7882281.172
2020-11-16T18:00:00Z,0,0,60262574.79,135092967,53294400,226061237,13085116.2,30384.33882,7876243.92
2020-11-16T19:00:00Z,0,0,90902709.3,96494976.42,53294400,129665444.2,12588887.23,30384.33882,3973328.475
2020-11-16T20:00:00Z,0,0,102343316.3,96494976.42,53294400,120417795.9,12588887.23,30384.33882,3972135.213
2020-11-16T21:00:00Z,0,0,123591360,57896985.85,53294400,101118800.6,12588887.23,30384.33882,3972517.667
2020-11-16T22:00:00Z,0,0,132757668.3,57896985.85,53294400,96494976.42,12588887.23,30384.33882,72000
2020-11-16T23:00:00Z,0,0,0,19298995.28,53294400,77195981.14,0,30384.33882,3970460.286
2020-11-17T00:00:00Z,0,0,0,9649497.642,53294400,77195981.14,0,30384.33882,72000
2020-11-17T01:00:00Z,0,0,0,9649497.642,53294400,77195981.14,0,30384.33882,3970517.001
2020-11-17T02:00:00Z,0,0,0,9649497.642,53294400,77195981.14,0,30384.33882,72000
2020-11-17T03:00:00Z,0,0,0,9649497.642,53294400,77195981.14,0,30384.33882,3970555.82
2020-11-17T04:00:00Z,0,0,0,9649497.642,53294400,77195981.14,0,30384.33882,72000
2020-11-17T05:00:00Z,0,0,0,9649497.642,53294400,77195981.14,0,30384.33882,72000
2020-11-17T06:00:00Z,0,0,0,19298995.28,53294400,77195981.14,0,30384.33882,3970997.936
2020-11-17T07:00:00Z,0,0,292327738,19298995.28,35529600,77195981.14,12588887.23,30384.33882,3971086.482
2020-11-17T08:00:00Z,0,54155950.57,217103222,57896985.85,0,117654442.7,12588887.23,30384.33882,3973022.981
2020-11-17T09:00:00Z,0,19191442.46,79246085.66,173690957.6,0,253451924.6,12695606.95,30384.33882,7879230.894
2020-11-17T10:00:00Z,0,2665793.232,60535154.57,173690957.6,0,223397067.4,12588887.23,30384.33882,7879985.335
2020-11-17T11:00:00Z,0,0,51955225.64,173690957.6,0,216461331.2,12588887.23,30384.33882,7880916.862
2020-11-17T12:00:00Z,0,0,51412112.12,173690957.6,0,223397067.4,12588887.23,30384.33882,7883510.752
2020-11-17T13:00:00Z,0,0,57343852.71,173690957.6,0,221437412.8,12685347.21,30384.33882,11794904.39
2020-11-17T14:00:00Z,0,0,49157353.8,173690957.6,0,229176847.7,12758218.39,30384.33882,7885422.599
2020-11-17T15:00:00Z,0,0,44470962.68,173690957.6,0,216461331.2,12588887.23,30384.33882,7879582.079
2020-11-17T16:00:00Z,0,0,57921608.61,173690957.6,0,216461331.2,12588887.23,30384.33882,7878750.359
2020-11-17T17:00:00Z,0,0,72350897.04,173690957.6,35529600,226864935.6,12738374.59,30384.33882,7882334.344
2020-11-17T18:00:00Z,0,0,91524409.07,135092967,53294400,226061237,13020626.4,30384.33882,7876569.594
2020-11-17T19:00:00Z,0,0,116672432.6,96494976.42,53294400,129665444.2,12588887.23,30384.33882,3973340.694
2020-11-17T20:00:00Z,0,289832.0465,129124606.9,96494976.42,53294400,120417795.9,12588887.23,30384.33882,3972373.036
2020-11-17T21:00:00Z,0,4846849.82,159795048.6,57896985.85,53294400,101118800.6,12588887.23,30384.33882,3972713.293
2020-11-17T22:00:00Z,0,7218135.966,169099560.3,57896985.85,53294400,96494976.42,12588887.23,30384.33882,72000
2020-11-17T23:00:00Z,0,0,0,19298995.28,53294400,77195981.14,0,30384.33882,3970940.966
